; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404363345920,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600161974,"CurrentTimeLocal","Tue Sep 15 11:26:14 2020","Hostname","csk042.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.8e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,0,2,"Success",0.003739,14.511401,0.126186,1.161639,93.106005,2.143932,0.348437,0.141684,111.543737,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,1,2,"Success",0.004264,0.179515,0.130118,0.70084,0.441949,0.472926,0.327117,0.015896,2.273077,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,2,2,"Success",0.000425,0.151344,0.124869,0.477945,0.453963,0.46582,0.312544,0.015769,2.003081,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,3,2,"Success",0.000449,0.1491,0.124111,0.479696,0.463195,0.472855,0.314646,0.015532,2.019971,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,4,2,"Success",0.00043,0.148222,0.123463,0.477608,0.45244,0.476663,0.315549,0.015144,2.009969,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,5,2,"Success",0.000427,0.147005,0.123539,0.491714,0.43454,0.469076,0.309037,0.015415,1.991202,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,6,2,"Success",0.00037,0.146704,0.12351,0.480724,0.450821,0.474669,0.311919,0.015037,2.004201,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,7,2,"Success",0.00036,0.145045,0.123424,0.483648,0.454094,0.477554,0.311006,0.01488,2.010387,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,8,2,"Success",0.000415,0.144465,0.122847,0.470759,0.438979,0.474123,0.31353,0.015149,1.980813,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,9,2,"Success",0.000407,0.144841,0.122805,0.480988,0.455476,0.475939,0.309476,0.015244,2.005617,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,10,2,"Success",0.00045,0.145103,0.122803,0.487086,0.442512,0.475423,0.309051,0.01521,1.998116,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,11,2,"Success",0.000366,0.14559,0.122835,0.484661,0.440404,0.46569,0.309778,0.015352,1.985064,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,12,2,"Success",0.000398,0.145566,0.12318,0.4866,0.461839,0.475244,0.310521,0.015032,2.018835,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,13,2,"Success",0.000399,0.145293,0.123085,0.484273,0.445162,0.471531,0.309841,0.015002,1.995017,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,14,2,"Success",0.000415,0.142976,0.121381,0.47529,0.447024,0.473898,0.313195,0.015352,1.989908,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,15,2,"Success",0.00038,0.145526,0.123045,0.476808,0.452362,0.4735,0.312811,0.014611,1.999417,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,16,2,"Success",0.000402,0.144234,0.123273,0.478033,0.458941,0.470732,0.313528,0.015288,2.004895,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,17,2,"Success",0.000409,0.145164,0.129115,0.483183,0.446826,0.477217,0.309242,0.014942,2.006538,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,18,2,"Success",0.00039,0.144779,0.129358,0.479628,0.445406,0.475107,0.310253,0.015226,2.000655,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",51,51,144,19,2,"Success",0.000385,0.144808,0.128783,0.481384,0.440796,0.472635,0.31124,0.014976,1.995441,3037968,0,2996352,1.212794958e-15,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,0,3,"Success",0.003955,0.110243,0.076783,1.683191,3.279761,3.625247,0.507658,0.167115,9.454399,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,1,3,"Success",0.005434,0.104413,0.074761,0.907438,0.267732,0.214264,0.444575,0.023074,2.042115,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,2,3,"Success",0.000431,0.094578,0.072438,0.590205,0.272003,0.21243,0.397522,0.018492,1.658536,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,3,3,"Success",0.000432,0.091646,0.071951,0.584607,0.265845,0.212804,0.389318,0.01856,1.635583,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,4,3,"Success",0.000416,0.089042,0.071423,0.580824,0.280085,0.21164,0.387584,0.018296,1.639734,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,5,3,"Success",0.000445,0.095523,0.071785,0.580091,0.265521,0.216903,0.390897,0.01819,1.639775,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,6,3,"Success",0.000417,0.086807,0.071265,0.586788,0.272489,0.218586,0.387109,0.018346,1.642228,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,7,3,"Success",0.000414,0.088083,0.071181,0.588328,0.276927,0.216797,0.395616,0.018126,1.655921,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,8,3,"Success",0.000411,0.087748,0.071218,0.590302,0.263126,0.211964,0.393793,0.018408,1.637512,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,9,3,"Success",0.000408,0.089011,0.07124,0.594689,0.275878,0.21481,0.388212,0.025074,1.659845,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,10,3,"Success",0.000367,0.088119,0.071094,0.579084,0.274562,0.214482,0.390149,0.018393,1.636673,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,11,3,"Success",0.000374,0.087327,0.07102,0.586504,0.266227,0.21388,0.392889,0.018365,1.637004,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,12,3,"Success",0.000384,0.087575,0.077992,0.586457,0.262278,0.213868,0.389857,0.018268,1.637084,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,13,3,"Success",0.000397,0.088235,0.071191,0.585872,0.257926,0.215084,0.392004,0.017897,1.629125,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,14,3,"Success",0.000455,0.087424,0.070929,0.601767,0.265851,0.213914,0.398998,0.018184,1.658065,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,15,3,"Success",0.000412,0.087954,0.070788,0.59689,0.273341,0.213814,0.395493,0.02464,1.663846,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,16,3,"Success",0.000402,0.087769,0.070981,0.587854,0.266377,0.212356,0.388239,0.018217,1.632613,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,17,3,"Success",0.000407,0.087253,0.070938,0.581792,0.272732,0.213766,0.391814,0.018039,1.637172,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,18,3,"Success",0.000346,0.093795,0.071305,0.582068,0.267918,0.225416,0.393041,0.018243,1.65256,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",55,55,150,19,3,"Success",0.000316,0.08681,0.070676,0.599029,0.211376,0.150893,0.395712,0.018102,1.533351,3678400,0,3630000,1.8225647483e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,0,4,"Success",0.404693,2.266233,2.226407,1.381643,25.364945,1.738293,0.749137,0.079385,34.211402,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,1,4,"Success",0.005423,2.269252,2.214763,1.646252,1.42341,1.594265,0.619537,0.015567,9.788915,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,2,4,"Success",0.000476,2.253913,2.221241,0.792649,1.438124,1.583585,0.536028,0.016321,8.842725,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,3,4,"Success",0.000493,2.257243,2.221148,0.783667,1.42901,1.579318,0.521258,0.015494,8.808009,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,4,4,"Success",0.000431,2.247067,2.224126,0.798499,1.428185,1.582852,0.532461,0.015927,8.829978,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,5,4,"Success",0.000445,2.248646,2.22473,0.791861,1.429268,1.56337,0.529211,0.015866,8.803803,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,6,4,"Success",0.000422,2.257842,2.222317,0.795042,1.429588,1.586224,0.521285,0.015434,8.828535,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,7,4,"Success",0.000416,2.257516,2.220186,0.794747,1.450633,1.575706,0.529187,0.015831,8.844641,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,8,4,"Success",0.000428,2.254507,2.227294,0.77992,1.438203,1.576702,0.524861,0.015543,8.817882,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,9,4,"Success",0.000548,2.247725,2.219727,0.787921,1.435449,1.591452,0.525842,0.015591,8.824872,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,10,4,"Success",0.000447,2.250607,2.213623,0.804149,1.440702,1.576046,0.532632,0.01556,8.83415,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,11,4,"Success",0.000455,2.251249,2.216707,0.801406,1.438629,1.584253,0.523855,0.015628,8.832578,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,12,4,"Success",0.000445,2.249603,2.223392,0.791181,1.435063,1.586611,0.519833,0.01569,8.822324,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,13,4,"Success",0.000489,2.251876,2.22031,0.798531,1.432549,1.578931,0.526698,0.015736,8.825517,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,14,4,"Success",0.00045,2.250785,2.221723,0.792668,1.426974,1.596781,0.52615,0.015612,8.831644,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,15,4,"Success",0.000479,2.250962,2.217582,0.795065,1.433252,1.581181,0.532801,0.015301,8.827097,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,16,4,"Success",0.000466,2.248322,2.22378,0.795881,1.435327,1.571767,0.525282,0.015535,8.816765,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,17,4,"Success",0.000463,2.250472,2.222533,0.79207,1.435608,1.589257,0.524151,0.015473,8.830435,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,18,4,"Success",0.000487,2.247961,2.223811,0.798171,1.416926,1.583248,0.529886,0.015778,8.816775,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,19,4,"Success",0.000416,2.251543,2.221775,0.785189,1.440938,1.573323,0.524054,0.015632,8.813253,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.004053,0.248803,0.060211,1.168551,5.1285,3.611665,0.350736,0.295353,10.868476,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.005477,0.080241,0.041796,1.16188,0.217772,0.184114,0.254806,0.019269,1.965821,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000392,0.057128,0.038928,0.308222,0.200647,0.183228,0.238902,0.019361,1.047234,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000407,0.05568,0.038466,0.300131,0.204355,0.186058,0.236968,0.018723,1.041205,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000366,0.054733,0.038365,0.299081,0.207588,0.188345,0.239063,0.019028,1.046991,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000409,0.054511,0.037969,0.299745,0.209794,0.186765,0.245561,0.018816,1.053995,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000368,0.054846,0.037995,0.300629,0.206341,0.18654,0.24644,0.019035,1.052621,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000329,0.054855,0.037669,0.301636,0.212865,0.186295,0.235902,0.018746,1.048732,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.00036,0.054563,0.037935,0.313549,0.207106,0.182366,0.236411,0.018638,1.051351,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000398,0.054871,0.03784,0.300032,0.206652,0.18494,0.237158,0.018404,1.040719,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000361,0.054485,0.037768,0.299076,0.206543,0.186972,0.235101,0.018738,1.039462,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000325,0.05502,0.03794,0.306065,0.208753,0.187478,0.235524,0.018876,1.050415,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000361,0.05401,0.038121,0.302954,0.200944,0.187241,0.239373,0.019031,1.042447,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000333,0.06115,0.037573,0.304986,0.209188,0.181476,0.243629,0.019303,1.058066,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000347,0.054328,0.037905,0.304705,0.209735,0.182521,0.231401,0.019226,1.040602,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000339,0.054293,0.037653,0.307137,0.205222,0.187702,0.235361,0.019014,1.04724,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000341,0.054582,0.037866,0.299722,0.214946,0.18257,0.231692,0.01889,1.041032,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000334,0.054946,0.037922,0.299872,0.205287,0.186552,0.232695,0.01871,1.036741,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000379,0.054438,0.038111,0.301976,0.207975,0.187206,0.240703,0.018928,1.050137,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000372,0.0609,0.043275,0.299465,0.199838,0.192086,0.240189,0.018479,1.05505,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,0,1,"Success",0.003778,0.06619,0.037911,1.058526,2.049887,2.159436,0.363936,0.087924,5.828106,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,1,1,"Success",0.003978,0.055725,0.035923,0.667374,0.264917,0.213104,0.293211,0.018245,1.552898,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,2,1,"Success",0.000565,0.052397,0.03568,0.405549,0.250204,0.205721,0.296107,0.01775,1.264386,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,3,1,"Success",0.000454,0.057483,0.03546,0.396168,0.251841,0.20889,0.292252,0.017753,1.260703,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,4,1,"Success",0.00045,0.050652,0.035002,0.397782,0.255432,0.213377,0.286841,0.017745,1.257675,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,5,1,"Success",0.000428,0.05015,0.034868,0.40079,0.257119,0.208344,0.286254,0.018091,1.256463,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,6,1,"Success",0.000459,0.050737,0.035029,0.399059,0.253451,0.210233,0.286117,0.017764,1.253239,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,7,1,"Success",0.000458,0.050602,0.034969,0.409003,0.247894,0.206891,0.285995,0.01775,1.253962,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,8,1,"Success",0.000399,0.05084,0.034869,0.399729,0.244905,0.206067,0.293284,0.017725,1.248351,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,9,1,"Success",0.000418,0.050524,0.035232,0.394363,0.248784,0.208795,0.289664,0.017867,1.246044,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,10,1,"Success",0.000455,0.050614,0.03498,0.399283,0.250034,0.21292,0.2868,0.017767,1.253273,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,11,1,"Success",0.000427,0.050471,0.034669,0.396693,0.259096,0.209204,0.285187,0.017607,1.253762,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,12,1,"Success",0.00047,0.050869,0.034871,0.395324,0.249422,0.209246,0.285504,0.018095,1.244211,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,13,1,"Success",0.000447,0.051163,0.034919,0.401823,0.252405,0.208694,0.287896,0.017908,1.255777,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,14,1,"Success",0.000457,0.050494,0.034843,0.405357,0.254662,0.206461,0.294163,0.017776,1.264732,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,15,1,"Success",0.000474,0.049944,0.034786,0.395529,0.254201,0.204818,0.290327,0.017557,1.248054,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,16,1,"Success",0.0004,0.050139,0.034972,0.397231,0.253704,0.211588,0.286097,0.017879,1.252415,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,17,1,"Success",0.000426,0.050729,0.034779,0.396178,0.271733,0.205921,0.285028,0.017968,1.263181,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,18,1,"Success",0.000441,0.050209,0.035023,0.403336,0.243555,0.209182,0.285876,0.017914,1.245955,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,19,1,"Success",0.000424,0.050136,0.034279,0.404954,0.259194,0.209721,0.288246,0.017789,1.265158,2612288,0,2593080,1.2513699244e-16,0
